,Sat2Earth_x,Sat2Earth_y,Sat2Earth_z
14651,-8647.8,7357.8,3326.2
14652,-8641.4,7360.2,3326.6
14653,-8655,7355.2,3326
14654,-8689.4,7342.6,3324.6
14655,-8745.5,7321.8,3322.1
14656,-8824.4,7292.1,3318.4
14657,-8927.1,7252.7,3313.4
14658,-9054.6,7202.8,3306.7
14659,-9208.1,7141.1,3298.1
14660,-9388.7,7066.1,3287.2
14661,-9585.6,6981.6,3274.3
14662,-9789,6891.1,3259.8
14663,-9998.3,6794.7,3243.8
14664,-10213,6692,3226
14665,-10433,6583,3206.4
14666,-10658,6467.5,3185
14667,-10887,6345.5,3161.6
14668,-11119,6216.9,3136.2
14669,-11355,6081.6,3108.8
14670,-11593,5939.6,3079.2
14671,-11834,5790.9,3047.4
14672,-12076,5635.4,3013.4
14673,-12320,5473.2,2977.1
14674,-12564,5304.4,2938.5
14675,-12808,5129.1,2897.7
14676,-13052,4947.3,2854.6
14677,-13295,4759.3,2809.2
14678,-13537,4565.1,2761.5
14679,-13777,4365.2,2711.6
14680,-14014,4159.6,2659.5
14681,-14248,3948.7,2605.3
14682,-14479,3732.8,2549
14683,-14706,3512.2,2490.8
14684,-14929,3287.3,2430.6
14685,-15147,3058.5,2368.7
14686,-15360,2826.3,2305.2
14687,-15567,2591,2240.1
14688,-15769,2353.3,2173.6
14689,-15964,2113.5,2105.9
14690,-16153,1872.2,2037
14691,-16335,1630,1967.3
14692,-16510,1387.3,1896.8
14693,-16678,1144.7,1825.8
14694,-16838,902.89,1754.4
14695,-16992,662.29,1682.8
14696,-17138,423.51,1611.2
14697,-17276,187.11,1539.8
14698,-17407,-46.356,1468.8
14699,-17531,-276.33,1398.4
14700,-17648,-502.29,1328.8
14701,-17757,-723.71,1260.2
14702,-17859,-940.08,1192.8
14703,-17954,-1150.9,1126.7
14704,-18043,-1355.8,1062.1
14705,-18125,-1554.2,999.28
14706,-18201,-1745.7,938.32
14707,-18270,-1930.1,879.41
14708,-18334,-2106.7,822.68
14709,-18393,-2275.4,768.29
14710,-18446,-2435.9,716.37
14711,-18495,-2587.7,667.05
14712,-18538,-2730.8,620.44
14713,-18578,-2864.7,576.65
14714,-18613,-2989.4,535.78
14715,-18644,-3104.6,497.92
14716,-18672,-3210.1,463.14
14717,-18696,-3305.9,431.51
14718,-18717,-3391.7,403.09
14719,-18735,-3467.6,377.93
14720,-18750,-3533.5,356.07
14721,-18763,-3589.2,337.55
14722,-18773,-3634.8,322.37
14723,-18781,-3670.3,310.56
14724,-18786,-3695.7,302.11
14725,-18789,-3711,297.03
14726,-18790,-3716.2,295.29
14727,-18789,-3711.5,296.88
14728,-18785,-3696.9,301.77
14729,-18780,-3672.5,309.91
14730,-18772,-3638.5,321.27
14731,-18762,-3594.9,335.77
14732,-18750,-3542.1,353.37
14733,-18735,-3480,374
14734,-18718,-3409,397.56
14735,-18698,-3329.3,423.99
14736,-18676,-3241,453.17
14737,-18651,-3144.5,485.03
14738,-18622,-3040,519.44
14739,-18591,-2927.7,556.3
14740,-18556,-2808.1,595.48
14741,-18518,-2681.4,636.87
14742,-18476,-2548,680.32
14743,-18431,-2408.1,725.7
14744,-18382,-2262.3,772.87
14745,-18329,-2110.9,821.69
14746,-18272,-1954.2,872
14747,-18211,-1792.8,923.65
14748,-18146,-1627,976.48
14749,-18077,-1457.3,1030.3
14750,-18004,-1284,1085.1
14751,-17927,-1107.8,1140.5
14752,-17845,-929.02,1196.5
14753,-17760,-748.12,1252.9
14754,-17670,-565.61,1309.5
14755,-17577,-381.93,1366.2
14756,-17480,-197.56,1422.8
14757,-17379,-12.971,1479.2
14758,-17275,171.39,1535.2
14759,-17168,355.05,1590.7
14760,-17058,537.58,1645.6
14761,-16946,718.54,1699.6
14762,-16831,897.5,1752.8
14763,-16714,1074.1,1805
14764,-16596,1247.8,1856
14765,-16476,1418.3,1905.8
14766,-16355,1585.3,1954.2
14767,-16234,1748.4,2001.3
14768,-16113,1907.1,2046.8
14769,-15993,2061.3,2090.8
14770,-15873,2210.6,2133
14771,-15754,2354.7,2173.6
14772,-15638,2493.3,2212.4
14773,-15523,2626.1,2249.4
14774,-15412,2752.9,2284.4
14775,-15304,2873.5,2317.6
14776,-15199,2987.6,2348.8
14777,-15099,3094.9,2378
14778,-15004,3195.2,2405.1
14779,-14914,3288.4,2430.2
14780,-14830,3374.1,2453.2
14781,-14752,3452.2,2474
14782,-14681,3522.4,2492.7
14783,-14618,3584.5,2509.1
14784,-14563,3638.1,2523.2
14785,-14516,3683,2535
14786,-14478,3719,2544.4
14787,-14450,3745.6,2551.4
14788,-14432,3762.5,2555.8
14789,-14425,3769.3,2557.6
14790,-14429,3765.6,2556.6
14791,-14444,3750.8,2552.7
14792,-14472,3724.4,2545.8
14793,-14512,3685.7,2535.6
14794,-14565,3634.2,2522.1
14795,-14632,3568.9,2504.8
14796,-14712,3489.1,2483.6
14797,-14807,3393.7,2458.2
14798,-14917,3282,2428.3
14799,-15030,3163.8,2396.4
14800,-15142,3045,2364.2
14801,-15252,2925.5,2331.6
14802,-15360,2805.5,2298.7
14803,-15467,2684.8,2265.4
14804,-15572,2563.6,2231.7
14805,-15675,2441.9,2197.8
14806,-15777,2319.6,2163.5
14807,-15877,2197,2128.9
14808,-15976,2073.9,2094.1
14809,-16072,1950.4,2058.9
14810,-16167,1826.5,2023.5
14811,-16261,1702.4,1987.8
14812,-16352,1577.9,1951.9
14813,-16442,1453.2,1915.7
14814,-16530,1328.2,1879.3
14815,-16617,1203,1842.6
14816,-16702,1077.6,1805.8
14817,-16785,952.09,1768.8
14818,-16866,826.44,1731.6
14819,-16946,700.69,1694.2
14820,-17024,574.88,1656.6
14821,-17100,449.02,1618.9
14822,-17175,323.15,1581
14823,-17248,197.29,1543
14824,-17319,71.468,1504.8
14825,-17389,-54.296,1466.5
14826,-17457,-179.98,1428.2
14827,-17523,-305.55,1389.7
14828,-17588,-430.99,1351.1
14829,-17651,-556.27,1312.4
14830,-17712,-681.39,1273.7
14831,-17772,-806.3,1234.9
14832,-17830,-931,1196
14833,-17887,-1055.5,1157.1
14834,-17942,-1179.7,1118.2
14835,-17996,-1303.6,1079.2
14836,-18048,-1427.2,1040.1
14837,-18098,-1550.6,1001.1
14838,-18147,-1673.6,962.01
14839,-18194,-1796.2,922.94
14840,-18240,-1918.5,883.86
14841,-18285,-2040.5,844.79
14842,-18328,-2162,805.73
14843,-18369,-2283.2,766.69
14844,-18410,-2403.9,727.66
14845,-18448,-2524.2,688.67
14846,-18486,-2644.1,649.71
14847,-18521,-2763.5,610.78
14848,-18556,-2882.5,571.9
14849,-18589,-3001,533.07
14850,-18621,-3119,494.28
14851,-18651,-3236.6,455.56
14852,-18681,-3353.7,416.89
14853,-18709,-3470.3,378.28
14854,-18735,-3586.4,339.74
14855,-18761,-3701.9,301.27
14856,-18785,-3817,262.88
14857,-18807,-3931.6,224.55
14858,-18829,-4045.6,186.31
14859,-18850,-4159.1,148.14
14860,-18869,-4272.1,110.06
14861,-18887,-4384.6,72.06
14862,-18904,-4496.6,34.145
14863,-18920,-4608,-3.6828
14864,-18934,-4718.9,-41.423
14865,-18948,-4829.3,-79.074
14866,-18960,-4939.2,-116.64
14867,-18972,-5048.5,-154.11
14868,-18982,-5157.3,-191.49
14869,-18991,-5265.6,-228.78
14870,-18999,-5373.4,-265.98
14871,-19006,-5480.7,-303.09
14872,-19013,-5587.5,-340.11
14873,-19018,-5693.8,-377.04
14874,-19022,-5799.6,-413.88
14875,-19025,-5904.9,-450.64
14876,-19027,-6009.7,-487.3
14877,-19028,-6114,-523.88
14878,-19028,-6217.9,-560.38
14879,-19028,-6321.3,-596.8
14880,-19026,-6424.2,-633.14
14881,-19023,-6526.7,-669.39
14882,-19020,-6628.7,-705.57
14883,-19015,-6730.3,-741.68
14884,-19010,-6831.5,-777.72
14885,-19003,-6932.3,-813.68
14886,-18996,-7032.6,-849.58
14887,-18988,-7132.6,-885.42
14888,-18979,-7232.2,-921.2
14889,-18969,-7331.4,-956.91
14890,-18958,-7430.2,-992.58
14891,-18947,-7528.6,-1028.2
14892,-18934,-7626.8,-1063.8
14893,-18921,-7724.5,-1099.3
14894,-18906,-7822,-1134.8
14895,-18891,-7919.1,-1170.2
14896,-18875,-8015.9,-1205.6
14897,-18858,-8112.4,-1241
14898,-18841,-8208.7,-1276.3
14899,-18822,-8304.6,-1311.7
14900,-18802,-8400.3,-1347
14901,-18782,-8495.8,-1382.3
14902,-18761,-8591,-1417.6
14903,-18738,-8686,-1452.9
14904,-18715,-8780.7,-1488.1
14905,-18691,-8875.3,-1523.4
14906,-18667,-8969.6,-1558.7
14907,-18641,-9063.8,-1594
14908,-18614,-9157.8,-1629.4
14909,-18586,-9251.6,-1664.7
14910,-18558,-9345.2,-1700.1
14911,-18528,-9438.8,-1735.5
14912,-18498,-9532.2,-1770.9
14913,-18466,-9625.4,-1806.4
14914,-18434,-9718.6,-1841.9
14915,-18401,-9811.6,-1877.5
14916,-18366,-9904.6,-1913.1
14917,-18331,-9997.4,-1948.8
14918,-18295,-10090,-1984.5
14919,-18257,-10183,-2020.3
14920,-18219,-10276,-2056.2
14921,-18179,-10368,-2092.1
14922,-18138,-10461,-2128.1
14923,-18097,-10553,-2164.2
14924,-18054,-10646,-2200.4
14925,-18012,-10733,-2234.7
14926,-17973,-10813,-2266.1
14927,-17937,-10885,-2294.6
14928,-17904,-10951,-2320.4
14929,-17873,-11009,-2343.6
14930,-17846,-11061,-2364.1
14931,-17822,-11107,-2382.2
14932,-17800,-11146,-2397.7
14933,-17782,-11179,-2410.9
14934,-17767,-11206,-2421.8
14935,-17755,-11228,-2430.4
14936,-17746,-11244,-2436.9
14937,-17740,-11255,-2441.2
14938,-17736,-11260,-2443.4
14939,-17735,-11261,-2443.7
14940,-17737,-11257,-2442
14941,-17742,-11248,-2438.5
14942,-17749,-11234,-2433.1
14943,-17759,-11216,-2426
14944,-17771,-11194,-2417.1
14945,-17785,-11168,-2406.6
14946,-17801,-11137,-2394.6
14947,-17819,-11103,-2380.9
14948,-17839,-11065,-2365.8
14949,-17860,-11023,-2349.2
14950,-17883,-10977,-2331.3
14951,-17908,-10928,-2312
14952,-17934,-10876,-2291.4
14953,-17961,-10821,-2269.6
14954,-17989,-10762,-2246.6
14955,-18018,-10701,-2222.5
14956,-18048,-10637,-2197.3
14957,-18079,-10569,-2171.1
14958,-18110,-10500,-2143.9
14959,-18142,-10427,-2115.7
14960,-18174,-10353,-2086.7
14961,-18207,-10276,-2056.9
14962,-18239,-10197,-2026.3
14963,-18272,-10115,-1995
14964,-18304,-10032,-1963
14965,-18336,-9947.4,-1930.4
14966,-18368,-9860.8,-1897.2
14967,-18400,-9772.7,-1863.5
14968,-18431,-9683.1,-1829.3
14969,-18462,-9592.3,-1794.8
14970,-18492,-9500.2,-1759.8
14971,-18522,-9407.1,-1724.6
14972,-18551,-9313.1,-1689.1
14973,-18579,-9218.4,-1653.3
14974,-18606,-9122.9,-1617.5
14975,-18632,-9027,-1581.5
14976,-18658,-8930.6,-1545.4
14977,-18683,-8834,-1509.4
14978,-18706,-8737.3,-1473.4
14979,-18729,-8640.6,-1437.4
14980,-18751,-8544,-1401.6
14981,-18771,-8447.7,-1366
14982,-18791,-8351.7,-1330.6
14983,-18810,-8256.3,-1295.5
14984,-18827,-8161.6,-1260.7
14985,-18844,-8067.7,-1226.3
14986,-18859,-7974.6,-1192.3
14987,-18874,-7882.6,-1158.7
14988,-18887,-7791.8,-1125.6
14989,-18900,-7702.2,-1093.1
14990,-18911,-7614.1,-1061.1
14991,-18922,-7527.4,-1029.8
14992,-18932,-7442.5,-999.12
14993,-18940,-7359.3,-969.13
14994,-18949,-7277.9,-939.88
14995,-18956,-7198.6,-911.39
14996,-18962,-7121.4,-883.71
14997,-18968,-7046.4,-856.87
14998,-18973,-6973.7,-830.91
14999,-18978,-6903.4,-805.85
15000,-18981,-6835.7,-781.74
15001,-18985,-6770.7,-758.61
15002,-18987,-6708.3,-736.48
15003,-18990,-6648.8,-715.39
15004,-18992,-6592.3,-695.37
15005,-18993,-6538.7,-676.44
15006,-18994,-6488.4,-658.65
15007,-18995,-6441.2,-642.01
15008,-18996,-6397.3,-626.57
15009,-18996,-6356.9,-612.33
15010,-18996,-6319.9,-599.34
15011,-18997,-6286.5,-587.62
15012,-18996,-6256.8,-577.19
15013,-18996,-6230.8,-568.09
15014,-18996,-6208.6,-560.34
15015,-18996,-6190.4,-553.97
15016,-18996,-6176.2,-549
15017,-18995,-6166,-545.47
15018,-18995,-6160,-543.39
15019,-18995,-6158.2,-542.8
15020,-18995,-6160.7,-543.72
15021,-18994,-6167.6,-546.18
15022,-18994,-6178.9,-550.2
15023,-18994,-6194.8,-555.82
15024,-18993,-6215.3,-563.05
15025,-18993,-6240.4,-571.93
15026,-18993,-6270.3,-582.49
15027,-18992,-6305,-594.75
15028,-18991,-6344.6,-608.73
15029,-18990,-6389.2,-624.48
15030,-18989,-6438.7,-642.01
15031,-18988,-6493.4,-661.36
15032,-18985,-6553.2,-682.55
15033,-18983,-6618.1,-705.61
15034,-18980,-6688.4,-730.57
15035,-18976,-6763.9,-757.45
15036,-18971,-6844.8,-786.3
15037,-18965,-6931.1,-817.13
15038,-18959,-7022.9,-849.96
15039,-18951,-7120.2,-884.84
15040,-18941,-7223,-921.78
15041,-18930,-7331.4,-960.82
15042,-18917,-7445.4,-1002
15043,-18903,-7565,-1045.2
15044,-18886,-7690.3,-1090.7
15045,-18866,-7821.2,-1138.3
15046,-18845,-7957.7,-1188.2
15047,-18820,-8099.8,-1240.2
15048,-18792,-8247.6,-1294.5
15049,-18761,-8400.9,-1351
15050,-18726,-8559.7,-1409.8
15051,-18688,-8724,-1470.8
15052,-18645,-8893.7,-1534.1
15053,-18597,-9068.8,-1599.7
15054,-18545,-9249,-1667.5
15055,-18487,-9434.3,-1737.5
15056,-18424,-9624.7,-1809.8
15057,-18355,-9819.8,-1884.2
15058,-18279,-10020,-1960.9
15059,-18197,-10224,-2039.6
15060,-18107,-10432,-2120.5
15061,-18010,-10644,-2203.4
15062,-17905,-10860,-2288.3
15063,-17792,-11080,-2375
15064,-17670,-11302,-2463.6
15065,-17538,-11528,-2554
15066,-17397,-11755,-2646
15067,-17246,-11985,-2739.5
15068,-17085,-12216,-2834.4
15069,-16913,-12448,-2930.6
15070,-16729,-12680,-3027.9
15071,-16534,-12912,-3126.2
15072,-16328,-13144,-3225.3
15073,-16109,-13375,-3325
15074,-15877,-13604,-3425.1
15075,-15633,-13830,-3525.5
15076,-15376,-14053,-3625.9
15077,-15106,-14272,-3726
15078,-14822,-14487,-3825.7
15079,-14525,-14697,-3924.7
15080,-14214,-14900,-4022.6
15081,-13890,-15097,-4119.4
15082,-13553,-15286,-4214.6
15083,-13202,-15466,-4308
15084,-12838,-15638,-4399.4
15085,-12462,-15800,-4488.3
15086,-12072,-15951,-4574.6
15087,-11671,-16090,-4658
15088,-11258,-16218,-4738.1
15089,-10833,-16333,-4814.8
15090,-10398,-16434,-4887.6
15091,-9952.1,-16522,-4956.4
15092,-9497.2,-16595,-5020.8
15093,-9033.5,-16652,-5080.8
15094,-8561.8,-16695,-5135.9
15095,-8083.1,-16721,-5186
15096,-7598.1,-16731,-5231
15097,-7107.8,-16724,-5270.5
15098,-6613.1,-16701,-5304.6
15099,-6115.1,-16661,-5333
15100,-5614.6,-16603,-5355.5
15101,-5112.8,-16529,-5372.3
15102,-4610.6,-16438,-5383.1
15103,-4109.1,-16329,-5387.9
15104,-3609.2,-16204,-5386.7
15105,-3111.9,-16063,-5379.5
15106,-2618.3,-15906,-5366.4
15107,-2129.3,-15733,-5347.3
15108,-1645.8,-15544,-5322.4
15109,-1168.7,-15341,-5291.7
15110,-698.81,-15123,-5255.4
15111,-236.99,-14892,-5213.5
15112,216.04,-14647,-5166.3
15113,659.55,-14390,-5113.8
15114,1092.9,-14121,-5056.3
15115,1515.5,-13841,-4993.9
15116,1926.7,-13550,-4926.9
15117,2326.2,-13249,-4855.3
15118,2713.4,-12940,-4779.5
15119,3088,-12621,-4699.7
15120,3449.6,-12295,-4616
15121,3798,-11962,-4528.6
15122,4132.9,-11622,-4437.9
15123,4454.1,-11277,-4344
15124,4761.5,-10927,-4247
15125,5055.1,-10572,-4147.4
15126,5334.7,-10213,-4045.2
15127,5600.3,-9850.8,-3940.6
15128,5852,-9486,-3833.9
15129,6089.8,-9119.1,-3725.2
15130,6313.8,-8750.5,-3614.8
15131,6524,-8380.7,-3502.8
15132,6720.7,-8010.2,-3389.3
15133,6903.9,-7639.5,-3274.7
15134,7073.9,-7268.9,-3158.9
15135,7230.7,-6898.8,-3042.2
15136,7374.7,-6529.7,-2924.7
15137,7505.9,-6161.7,-2806.6
15138,7624.7,-5795.3,-2687.9
15139,7731.2,-5430.8,-2568.8
15140,7825.6,-5068.3,-2449.5
15141,7908.3,-4708.1,-2329.9
15142,7979.3,-4350.6,-2210.2
15143,8039,-3995.8,-2090.6
15144,8087.6,-3644,-1971
15145,8125.2,-3295.3,-1851.6
15146,8152.2,-2949.9,-1732.4
15147,8168.7,-2607.9,-1613.6
15148,8175,-2269.5,-1495.1
15149,8171.2,-1934.7,-1377
15150,8157.5,-1603.8,-1259.5
15151,8134.1,-1276.7,-1142.4
15152,8101.3,-953.54,-1026
15153,8059.2,-634.43,-910.1
15154,8007.9,-319.42,-794.9
15155,7947.5,-8.5658,-680.39
15156,7878.4,298.07,-566.6
15157,7800.5,600.45,-453.56
15158,7714,898.51,-341.3
15159,7619,1192.2,-229.83
15160,7515.6,1481.5,-119.2
15161,7403.9,1766.4,-9.4078
15162,7284,2046.8,99.513
15163,7156,2322.7,207.54
15164,7019.8,2594,314.67
15165,6875.6,2860.7,420.86
15166,6723.5,3122.7,526.11
15167,6563.3,3380.1,630.39
15168,6395.1,3632.7,733.68
15169,6219,3880.5,835.97
15170,6035,4123.4,937.22
15171,5842.9,4361.4,1037.4
15172,5642.8,4594.3,1136.5
15173,5434.7,4822.2,1234.6
15174,5218.5,5044.8,1331.4
15175,4994.1,5262.1,1427.1
15176,4761.5,5474,1521.6
15177,4520.6,5680.4,1614.9
15178,4271.4,5881,1706.9
15179,4013.6,6075.8,1797.5
15180,3747.2,6264.6,1886.8
15181,3472.2,6447.1,1974.6
15182,3188.3,6623.3,2060.9
15183,2895.4,6792.8,2145.7
15184,2593.5,6955.5,2228.8
15185,2282.4,7111,2310.2
15186,1961.9,7259.1,2389.8
15187,1631.9,7399.5,2467.4
15188,1292.3,7531.8,2543.1
15189,942.81,7655.7,2616.7
15190,583.4,7770.8,2687.9
15191,213.9,7876.7,2756.9
15192,-165.85,7973,2823.2
15193,-555.96,8059,2886.9
15194,-956.56,8134.4,2947.8
15195,-1367.8,8198.6,3005.5
15196,-1789.7,8251,3060.1
15197,-2222.3,8291,3111.1
15198,-2665.8,8317.8,3158.5
15199,-3120.1,8330.8,3202
15200,-3585.2,8329.3,3241.2
15201,-4061.1,8312.4,3275.9
15202,-4547.6,8279.3,3305.8
15203,-5044.6,8229.2,3330.7
15204,-5551.8,8161.1,3350
15205,-6068.9,8074.1,3363.5
15206,-6595.6,7967.1,3370.8
15207,-7131.4,7839.3,3371.6
15208,-7675.6,7689.4,3365.2
15209,-8227.7,7516.6,3351.5
15210,-8786.7,7319.7,3329.8
15211,-9351.7,7097.6,3299.8
15212,-9921.6,6849.3,3260.9
15213,-10495,6573.8,3212.8
15214,-11071,6270,3154.8
15215,-11647,5937.1,3086.6
15216,-12222,5574.2,3007.8
15217,-12793,5180.5,2917.7
15218,-13359,4755.5,2816.2
15219,-13917,4298.7,2702.7
15220,-14464,3809.8,2577
15221,-14997,3288.8,2438.7
15222,-15514,2735.8,2287.8
15223,-16011,2151.5,2124.1
15224,-16485,1536.5,1947.6
15225,-16932,891.93,1758.4
15226,-17349,219.36,1556.7
15227,-17733,-479.39,1342.9
15228,-18079,-1202.1,1117.5
15229,-18384,-1946,881.02
15230,-18645,-2708.2,634.37
15231,-18859,-3485.3,378.45
15232,-19024,-4273.5,114.34
15233,-19137,-5068.8,-156.73
15234,-19195,-5866.9,-433.41
15235,-19198,-6663.4,-714.26
15236,-19144,-7453.5,-997.73
15237,-19034,-8232.8,-1282.2
15238,-18868,-8996.6,-1566.1
15239,-18645,-9740.5,-1847.6
15240,-18369,-10460,-2125.2
15241,-18041,-11152,-2397.4
15242,-17663,-11811,-2662.5
15243,-17239,-12436,-2919.2
15244,-16773,-13022,-3166.2
15245,-16267,-13569,-3402.3
15246,-15727,-14074,-3626.7
15247,-15156,-14535,-3838.5
15248,-14560,-14953,-4037
15249,-13941,-15327,-4221.8
15250,-13306,-15657,-4392.7
15251,-12658,-15944,-4549.4
15252,-12002,-16189,-4692
15253,-11340,-16394,-4820.6
15254,-10678,-16559,-4935.6
15255,-10018,-16687,-5037.2
15256,-9362.9,-16780,-5126.1
15257,-8716.2,-16840,-5202.6
15258,-8080,-16870,-5267.5
15259,-7456.3,-16872,-5321.4
15260,-6847.2,-16848,-5365
15261,-6254,-16800,-5398.9
15262,-5678.1,-16732,-5423.9
15263,-5120.4,-16644,-5440.7
15264,-4581.8,-16540,-5450
15265,-4062.7,-16421,-5452.4
15266,-3563.7,-16290,-5448.7
15267,-3084.9,-16148,-5439.5
15268,-2626.4,-15997,-5425.3
15269,-2188.2,-15839,-5406.9
15270,-1770.1,-15675,-5384.7
15271,-1371.9,-15507,-5359.2
15272,-993.19,-15335,-5331
15273,-633.71,-15162,-5300.6
15274,-293,-14988,-5268.3
15275,29.401,-14815,-5234.5
15276,333.97,-14642,-5199.7
15277,621.21,-14472,-5164.2
15278,891.63,-14305,-5128.2
15279,1145.7,-14142,-5092.2
15280,1384.1,-13982,-5056.3
15281,1607.1,-13828,-5020.8
15282,1815.3,-13679,-4986
15283,2009.1,-13536,-4952.1
15284,2189.1,-13400,-4919.3
15285,2355.6,-13270,-4887.7
15286,2509.1,-13148,-4857.5
15287,2651.5,-13031,-4828.5
15288,2795.7,-12911,-4798.3
15289,2943.7,-12785,-4766.2
15290,3095.2,-12652,-4732.3
15291,3249.8,-12513,-4696.4
15292,3407.2,-12369,-4658.7
15293,3566.9,-12218,-4619.1
15294,3728.6,-12061,-4577.5
15295,3891.9,-11898,-4533.9
15296,4056.4,-11730,-4488.3
15297,4221.7,-11555,-4440.8
15298,4387.4,-11375,-4391.3
15299,4553.2,-11189,-4339.8
15300,4718.7,-10998,-4286.3
15301,4883.5,-10802,-4230.8
15302,5047.2,-10600,-4173.4
15303,5209.5,-10392,-4114
15304,5370.2,-10180,-4052.8
15305,5528.7,-9963.4,-3989.6
15306,5684.8,-9741.8,-3924.6
15307,5838.2,-9515.7,-3857.8
15308,5988.6,-9285.3,-3789.2
15309,6135.7,-9050.7,-3718.8
15310,6279.2,-8812.2,-3646.8
15311,6418.9,-8570,-3573.1
15312,6554.4,-8324.3,-3497.8
15313,6685.6,-8075.2,-3420.9
15314,6812.3,-7823,-3342.6
15315,6934.2,-7567.9,-3262.8
15316,7051.1,-7310.1,-3181.7
15317,7162.8,-7049.8,-3099.2
15318,7269.3,-6787.2,-3015.5
15319,7370.3,-6522.6,-2930.6
15320,7465.6,-6256.1,-2844.5
15321,7555.3,-5988,-2757.4
15322,7639,-5718.5,-2669.3
15323,7716.8,-5447.7,-2580.3
15324,7788.5,-5175.9,-2490.3
15325,7854.1,-4903.2,-2399.6
15326,7913.5,-4629.9,-2308
15327,7966.6,-4356.1,-2215.8
15328,8013.4,-4082,-2123
15329,8053.8,-3807.8,-2029.5
15330,8087.7,-3533.7,-1935.6
15331,8115.2,-3259.8,-1841.1
15332,8136.3,-2986.2,-1746.3
15333,8150.8,-2713.2,-1651
15334,8158.9,-2440.8,-1555.5
15335,8160.4,-2169.3,-1459.7
15336,8155.4,-1898.7,-1363.7
15337,8143.9,-1629.2,-1267.5
15338,8125.9,-1360.8,-1171.2
15339,8101.3,-1093.8,-1074.7
15340,8070.3,-828.25,-978.29
15341,8032.7,-564.21,-881.82
15342,7988.7,-301.81,-785.39
15343,7938.1,-41.156,-689.01
15344,7881,217.66,-592.74
15345,7817.5,474.54,-496.6
15346,7747.5,729.4,-400.63
15347,7671,982.16,-304.85
15348,7588,1232.7,-209.3
15349,7498.5,1481,-114
15350,7402.5,1726.9,-18.986
15351,7300,1970.4,75.723
15352,7191,2211.4,170.1
15353,7075.4,2449.8,264.11
15354,6953.3,2685.6,357.74
15355,6824.5,2918.6,450.96
15356,6689.1,3148.8,543.74
15357,6547.1,3376,636.07
15358,6398.3,3600.3,727.91
15359,6242.7,3821.6,819.23
15360,6080.3,4039.6,910.03
15361,5911,4254.4,1000.3
15362,5734.8,4465.9,1089.9
15363,5551.4,4673.9,1178.9
15364,5360.9,4878.4,1267.3
15365,5163.2,5079.2,1354.9
15366,4958.2,5276.2,1441.9
15367,4745.6,5469.3,1528.1
15368,4525.5,5658.3,1613.5
15369,4297.7,5843.1,1698.1
15370,4062.1,6023.5,1781.8
15371,3818.5,6199.4,1864.5
15372,3566.7,6370.5,1946.3
15373,3306.7,6536.7,2027
15374,3038.2,6697.8,2106.7
15375,2761.1,6853.4,2185.1
15376,2475.1,7003.4,2262.3
15377,2180.1,7147.5,2338.2
15378,1876,7285.4,2412.7
15379,1562.4,7416.8,2485.7
15380,1239.2,7541.3,2557
15381,906.1,7658.5,2626.6
15382,562.99,7768.1,2694.4
15383,209.6,7869.7,2760.2
15384,-154.28,7962.6,2823.9
15385,-528.88,8046.6,2885.3
15386,-914.42,8120.9,2944.2
15387,-1311.1,8185.1,3000.5
15388,-1719.1,8238.4,3053.9
15389,-2138.7,8280.3,3104.2
15390,-2570,8310,3151.3
15391,-3013.1,8326.7,3194.7
15392,-3468.3,8329.6,3234.3
15393,-3935.5,8317.7,3269.7
15394,-4414.8,8290.3,3300.7
15395,-4906.3,8246.2,3326.8
15396,-5409.9,8184.3,3347.6
15397,-5925.4,8103.6,3362.8
15398,-6452.7,8002.8,3372
15399,-6991.5,7880.7,3374.5
15400,-7541.3,7735.9,3370.1
15401,-8101.7,7567.1,3358
15402,-8671.9,7372.8,3337.7
15403,-9251.2,7151.5,3308.7
15404,-9838.5,6901.7,3270.4
15405,-10433,6622,3222
15406,-11032,6310.6,3163
15407,-11635,5966.2,3092.6
15408,-12240,5587.2,3010.1
15409,-12844,5172.2,2914.9
15410,-13445,4719.9,2806.2
15411,-14040,4229.1,2683.5
15412,-14625,3698.9,2546
15413,-15197,3128.5,2393.2
15414,-15752,2517.5,2224.7
15415,-16286,1865.9,2040
15416,-16793,1174.1,1838.9
15417,-17268,442.89,1621.2
15418,-17706,-326.23,1387
15419,-18102,-1131.2,1136.5
15420,-18450,-1969.2,870.34
15421,-18744,-2836.9,589.13
15422,-18978,-3729.8,293.92
15423,-19147,-4643.2,-13.976
15424,-19246,-5571.1,-332.97
15425,-19270,-6507.3,-661.17
15426,-19216,-7444.6,-996.41
15427,-19082,-8375.6,-1336.3
15428,-18864,-9292.3,-1678.2
15429,-18562,-10187,-2019.3
15430,-18177,-11051,-2356.7
15431,-17711,-11876,-2687.5
15432,-17166,-12656,-3008.9
15433,-16546,-13383,-3317.9
15434,-15858,-14052,-3612.1
15435,-15108,-14656,-3888.9
15436,-14301,-15192,-4146.4
15437,-13448,-15657,-4382.8
15438,-12555,-16049,-4596.6
15439,-11631,-16366,-4787
15440,-10684,-16610,-4953.2
15441,-9723.4,-16781,-5095
15442,-8756.3,-16882,-5212.6
15443,-7790.3,-16915,-5306.3
15444,-6832.1,-16885,-5376.7
15445,-5887.8,-16794,-5424.8
15446,-4962.9,-16648,-5451.8
15447,-4062,-16451,-5458.7
15448,-3188.9,-16208,-5447
